Symbol: B6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
6/11/2010,B6U10,1.4709,1.4764,1.4505,1.4512,-0.019,182251,156801
6/14/2010,B6U10,1.4555,1.4811,1.4552,1.4773,0.0261,115219,120697
6/15/2010,B6U10,1.474,1.484,1.4685,1.4816,0.0043,112481,119301
6/16/2010,B6U10,1.4807,1.4858,1.4727,1.4795,-0.0021,102280,118883
6/17/2010,B6U10,1.4724,1.4842,1.4645,1.4811,0.0016,104235,119154
6/18/2010,B6U10,1.482,1.489,1.4773,1.4796,-0.0015,72886,118445
6/21/2010,B6U10,1.485,1.4937,1.474,1.4759,-0.0037,80493,122309
6/22/2010,B6U10,1.4762,1.4861,1.4688,1.4812,0.0053,143824,125471
6/23/2010,B6U10,1.4804,1.4973,1.4802,1.4964,0.0152,128534,122818
6/24/2010,B6U10,1.4962,1.5012,1.4915,1.4934,-0.003,110390,121941
6/25/2010,B6U10,1.4922,1.508,1.4855,1.5038,0.0104,114935,120394
6/28/2010,B6U10,1.5056,1.513,1.5017,1.5108,0.007,92018,122302
6/29/2010,B6U10,1.5098,1.512,1.5012,1.508,-0.0028,111460,121233
6/30/2010,B6U10,1.5064,1.508,1.4935,1.4956,-0.0124,136188,123390
7/1/2010,B6U10,1.4943,1.5197,1.4873,1.5146,0.019,181386,125878
7/2/2010,B6U10,1.5178,1.5229,1.5146,1.5194,0.0048,88144,123055
7/6/2010,B6U10,1.5194,1.5227,1.5081,1.5145,-0.0049,105173,123693
7/7/2010,B6U10,1.5149,1.5218,1.508,1.5203,0.0058,90446,124217
7/8/2010,B6U10,1.5181,1.5248,1.5099,1.5152,-0.0051,92898,128813
7/9/2010,B6U10,1.5157,1.5203,1.5046,1.5061,-0.0091,82355,128817
7/12/2010,B6U10,1.5063,1.5085,1.4946,1.503,-0.0031,119025,134288
7/13/2010,B6U10,1.5021,1.5194,1.4963,1.5155,0.0125,134738,131680
7/14/2010,B6U10,1.5172,1.5295,1.5169,1.5248,0.0093,112335,129985
7/15/2010,B6U10,1.5261,1.547,1.5233,1.5409,0.0161,103565,128911
7/16/2010,B6U10,1.5442,1.5447,1.5275,1.5301,-0.0108,96522,126980
7/19/2010,B6U10,1.5287,1.5349,1.5199,1.5234,-0.0067,79886,124710
7/20/2010,B6U10,1.5228,1.5307,1.515,1.5262,0.0028,101976,124904
7/21/2010,B6U10,1.5271,1.5335,1.5122,1.5142,-0.012,118009,123220
7/22/2010,B6U10,1.5165,1.5294,1.5147,1.5263,0.0121,79907,123634
7/23/2010,B6U10,1.5258,1.5447,1.5253,1.5419,0.0156,124578,125001
7/26/2010,B6U10,1.5415,1.5517,1.5406,1.5473,0.0054,75759,123303
7/27/2010,B6U10,1.5481,1.5599,1.5438,1.5585,0.0112,96290,122570
7/28/2010,B6U10,1.5588,1.5635,1.5563,1.5581,-0.0004,92013,125508
7/29/2010,B6U10,1.5589,1.566,1.5576,1.5615,0.0034,84060,127722
7/30/2010,B6U10,1.561,1.5719,1.5548,1.5693,0.0078,111604,129318
8/2/2010,B6U10,1.5715,1.5904,1.5691,1.589,0.0197,120128,134878
8/3/2010,B6U10,1.5882,1.5965,1.586,1.5941,0.0051,92643,135454
8/4/2010,B6U10,1.5944,1.5961,1.5853,1.5892,-0.0049,97271,133668
