Symbol: E6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
7/2/2010,E6U10,1.2519,1.2617,1.2486,1.2557,0.0076,279911,221627
7/6/2010,E6U10,1.2559,1.2666,1.2483,1.2623,0.0066,360361,228333
7/7/2010,E6U10,1.2627,1.2668,1.2556,1.2654,0.0031,288491,223758
7/8/2010,E6U10,1.2635,1.2725,1.2622,1.268,0.0026,249924,221174
7/9/2010,E6U10,1.2694,1.2723,1.2609,1.2646,-0.0034,247807,211410
7/12/2010,E6U10,1.264,1.2649,1.2552,1.2597,-0.0049,184512,220229
7/13/2010,E6U10,1.2592,1.274,1.2524,1.2702,0.0105,337974,225703
7/14/2010,E6U10,1.2728,1.2779,1.2682,1.273,0.0028,255542,221767
7/15/2010,E6U10,1.2742,1.2967,1.2708,1.2895,0.0165,343150,232292
7/16/2010,E6U10,1.2931,1.3006,1.2889,1.2943,0.0048,291003,230707
7/19/2010,E6U10,1.2906,1.299,1.2869,1.2958,0.0015,226599,232731
7/20/2010,E6U10,1.2947,1.3029,1.2838,1.2893,-0.0065,286321,230118
7/21/2010,E6U10,1.289,1.2912,1.2731,1.2743,-0.015,273552,222917
7/22/2010,E6U10,1.2754,1.2933,1.2737,1.2893,0.015,284568,226249
7/23/2010,E6U10,1.2887,1.2966,1.2792,1.292,0.0027,348429,225939
7/26/2010,E6U10,1.2896,1.3006,1.2876,1.2988,0.0068,231221,234791
7/27/2010,E6U10,1.2986,1.3046,1.295,1.2988,0,278270,232193
7/28/2010,E6U10,1.3,1.3029,1.2968,1.2979,-0.0009,220294,228952
7/29/2010,E6U10,1.2988,1.3106,1.2977,1.3076,0.0097,251470,232072
7/30/2010,E6U10,1.3077,1.3094,1.298,1.3054,-0.0022,285795,226867
8/2/2010,E6U10,1.306,1.3195,1.3054,1.3167,0.0113,258642,234128
8/3/2010,E6U10,1.3172,1.3262,1.3146,1.3231,0.0064,236909,236101
8/4/2010,E6U10,1.3227,1.3239,1.3129,1.3172,-0.0059,263711,234478
8/5/2010,E6U10,1.3156,1.3235,1.3118,1.3175,0.0003,243199,240818
8/6/2010,E6U10,1.3185,1.3333,1.3156,1.3274,0.0099,290010,230643
8/9/2010,E6U10,1.3284,1.3307,1.3215,1.3225,-0.0049,165707,235128
8/10/2010,E6U10,1.3225,1.323,1.3073,1.3197,-0.0028,306843,234276
8/11/2010,E6U10,1.3177,1.3186,1.2859,1.2878,-0.0319,424229,242524
8/12/2010,E6U10,1.2846,1.2932,1.2779,1.2822,-0.0056,362090,243160
8/13/2010,E6U10,1.2826,1.2906,1.2749,1.2752,-0.007,282649,245674
8/16/2010,E6U10,1.2763,1.2871,1.2732,1.2807,0.0055,238688,246798
8/17/2010,E6U10,1.2823,1.2915,1.2803,1.288,0.0073,296613,250090
8/18/2010,E6U10,1.2878,1.2922,1.2822,1.2863,-0.0017,259414,252844
8/19/2010,E6U10,1.2854,1.2903,1.277,1.2822,-0.0041,376833,251634
8/20/2010,E6U10,1.2818,1.2834,1.2663,1.2709,-0.0113,308360,252842
8/23/2010,E6U10,1.2708,1.273,1.2646,1.268,-0.0029,247624,249850
8/24/2010,E6U10,1.265,1.2719,1.2587,1.2672,-0.0008,381729,245448
8/25/2010,E6U10,1.2634,1.2727,1.2607,1.2654,-0.0018,336594,244862
8/26/2010,E6U10,1.2662,1.2764,1.265,1.2702,0.0048,335387,239995
8/27/2010,E6U10,1.2714,1.278,1.2675,1.2731,0.0029,316790,240716
8/30/2010,E6U10,1.2765,1.2766,1.2658,1.2666,-0.0065,187372,240724
8/31/2010,E6U10,1.2664,1.2743,1.2623,1.2662,-0.0004,298829,241133
9/1/2010,E6U10,1.2688,1.2856,1.2662,1.2796,0.0134,317558,240572
9/2/2010,E6U10,1.28,1.2848,1.2775,1.2812,0.0016,259027,240774
9/3/2010,E6U10,1.2824,1.2897,1.2808,1.2878,0.0066,287259,237155
9/7/2010,E6U10,1.2893,1.2919,1.2677,1.27,-0.0178,476862,257788
9/8/2010,E6U10,1.2681,1.2763,1.2659,1.2721,0.0021,432880,257643
9/9/2010,E6U10,1.2722,1.2766,1.2664,1.2698,-0.0023,375419,259808
9/10/2010,E6Z10,1.2694,1.2744,1.264,1.2713,0.0015,366860,257082
9/13/2010,E6Z10,1.2703,1.2889,1.27,1.286,0.0147,294850,162956
9/14/2010,E6Z10,1.2871,1.3029,1.2825,1.3015,0.0155,417426,170651
9/15/2010,E6Z10,1.2986,1.3033,1.2952,1.3002,-0.0013,331290,167021
9/16/2010,E6Z10,1.3007,1.3112,1.2971,1.3076,0.0074,350896,166978
9/17/2010,E6Z10,1.3071,1.3155,1.3016,1.3039,-0.0037,327679,163239
9/20/2010,E6Z10,1.3045,1.3118,1.3025,1.3056,0.0017,231212,165079
9/21/2010,E6Z10,1.3059,1.3284,1.3054,1.3241,0.0185,328231,162364
9/22/2010,E6Z10,1.3246,1.3437,1.3244,1.3384,0.0143,427981,173372
9/23/2010,E6Z10,1.3396,1.3412,1.3301,1.3331,-0.0053,342519,171130
9/24/2010,E6Z10,1.3312,1.3494,1.3284,1.3467,0.0136,305032,177303
9/27/2010,E6Z10,1.3484,1.3505,1.3422,1.3471,0.0004,209499,177918
9/28/2010,E6Z10,1.344,1.3592,1.3377,1.3562,0.0091,427949,190039
9/29/2010,E6Z10,1.3582,1.3644,1.3564,1.3637,0.0075,336120,188789
